NAME,MAP,SENSOR,PROD,ALG,PERIOD,PERIOD_CODE,MATH,UNITS,MTIME_FILE,MTIME_SUBAREA,REGION,SUBAREA,N_SUBAREA,N,MIN,MAX,MED,AMEAN,GMEAN,STD,GSTATS_N,GSTATS_MIN,GSTATS_MAX,GSTATS_MED,GSTATS_AMEAN,GSTATS_GMEAN,GSTATS_STD,,
M_199710-OCCCI-V4_2-L3B4-CHLOR_A-OCI-STATS,L3B4,OCCCI,CHLOR_A,OCI,M_199710,M,STATS,mg m^-3,1592014358,1595002203,ATLANTIS_NEUS,7,566,536,0.607338607,3.316371441,1.203575134,1.30761017,1.238759937,0.446231465,536,0.586188972,3.229202271,1.168031693,1.271322037,1.199890249,0.447008306,,
M_199710-OCCCI-V4_2-L3B4-CHLOR_A-OCI-STATS,L3B4,OCCCI,CHLOR_A,OCI,M_199710,M,STATS,mg m^-3,1592014358,1595002203,ATLANTIS_NEUS,6,947,947,0.289667934,1.41134429,0.566919506,0.602900161,0.570711613,0.20501315,947,0.284184128,1.276437044,0.539358795,0.576665824,0.546828055,0.193733192,,
M_199710-OCCCI-V4_2-L3B4-CHLOR_A-OCI-STATS,L3B4,OCCCI,CHLOR_A,OCI,M_199710,M,STATS,mg m^-3,1592014358,1595002203,ATLANTIS_NEUS,4,210,188,1.014196277,15.59311962,1.51333499,1.889719578,1.633745481,1.88070363,188,0.975531638,15.20092678,1.426134229,1.79986714,1.549233127,1.853243841,,
M_199710-OCCCI-V4_2-L3B4-CHLOR_A-OCI-STATS,L3B4,OCCCI,CHLOR_A,OCI,M_199710,M,STATS,mg m^-3,1592014358,1595002203,ATLANTIS_NEUS,5,562,562,0.291888952,1.607860446,0.552791476,0.603070747,0.559068192,0.239644517,562,0.291727692,1.546873212,0.532547355,0.579529354,0.540042013,0.222971216,,
M_199710-OCCCI-V4_2-L3B4-CHLOR_A-OCI-STATS,L3B4,OCCCI,CHLOR_A,OCI,M_199710,M,STATS,mg m^-3,1592014358,1595002203,ATLANTIS_NEUS,26,865,865,0.26726979,0.683769405,0.406145483,0.411978006,0.402356844,0.08892438,865,0.264785051,0.602884531,0.397653222,0.404889927,0.395413707,0.087475674,,
M_199710-OCCCI-V4_2-L3B4-CHLOR_A-OCI-STATS,L3B4,OCCCI,CHLOR_A,OCI,M_199710,M,STATS,mg m^-3,1592014358,1595002203,ATLANTIS_NEUS,27,1356,1356,0.197912946,0.683769405,0.305994362,0.318793795,0.313780312,0.060234356,1356,0.192873478,0.602884531,0.301028967,0.312417735,0.307861144,0.056140391,,
M_199710-OCCCI-V4_2-L3B4-CHLOR_A-OCI-STATS,L3B4,OCCCI,CHLOR_A,OCI,M_199710,M,STATS,mg m^-3,1592014358,1595002203,ATLANTIS_NEUS,28,2006,2006,0.163531542,0.628165185,0.25162074,0.265424,0.259351572,0.059939522,2006,0.163025334,0.598041475,0.243583679,0.259321798,0.253530146,0.057679235,,
M_199710-OCCCI-V4_2-L3B4-CHLOR_A-OCI-STATS,L3B4,OCCCI,CHLOR_A,OCI,M_199710,M,STATS,mg m^-3,1592014358,1595002203,ATLANTIS_NEUS,8,331,331,0.607769072,2.053388834,1.004668117,1.0857918,1.039436198,0.330479586,331,0.58106488,1.987799048,0.974833131,1.051459509,1.004818096,0.325520943,,
M_199710-OCCCI-V4_2-L3B4-CHLOR_A-OCI-STATS,L3B4,OCCCI,CHLOR_A,OCI,M_199710,M,STATS,mg m^-3,1592014358,1595002203,ATLANTIS_NEUS,29,1501,1501,0.113859735,0.439274043,0.294162273,0.292480637,0.288173853,0.045893038,1501,0.113265492,0.415383101,0.287265807,0.282943298,0.278655391,0.044579392,,
M_199710-OCCCI-V4_2-L3B4-CHLOR_A-OCI-STATS,L3B4,OCCCI,CHLOR_A,OCI,M_199710,M,STATS,mg m^-3,1592014358,1595002203,ATLANTIS_NEUS,9,856,856,0.244950369,2.28055644,0.83255744,0.849877321,0.786372719,0.316394833,856,0.242202982,2.254029751,0.802219629,0.82219933,0.757863705,0.313995864,,
M_199710-OCCCI-V4_2-L3B4-CHLOR_A-OCI-STATS,L3B4,OCCCI,CHLOR_A,OCI,M_199710,M,STATS,mg m^-3,1592014358,1595002203,ATLANTIS_NEUS,22,888,888,0.441414207,1.354210973,0.811718047,0.810335132,0.795615683,0.152191935,888,0.436823994,1.220269442,0.778310597,0.778579019,0.765154874,0.142828487,,
M_199710-OCCCI-V4_2-L3B4-CHLOR_A-OCI-STATS,L3B4,OCCCI,CHLOR_A,OCI,M_199710,M,STATS,mg m^-3,1592014358,1595002203,ATLANTIS_NEUS,19,892,892,0.699091792,1.738654017,0.950428963,0.99856247,0.982808062,0.18402154,892,0.650089562,1.484781861,0.929057181,0.967884312,0.954539673,0.165024587,,
M_199710-OCCCI-V4_2-L3B4-CHLOR_A-OCI-STATS,L3B4,OCCCI,CHLOR_A,OCI,M_199710,M,STATS,mg m^-3,1592014358,1595002203,ATLANTIS_NEUS,23,20,16,1.805979133,2.437485695,2.020838022,1.997673556,1.989797281,0.188831557,16,1.795139194,2.420179367,1.933216333,1.969248474,1.96141541,0.187892781,,
M_199710-OCCCI-V4_2-L3B4-CHLOR_A-OCI-STATS,L3B4,OCCCI,CHLOR_A,OCI,M_199710,M,STATS,mg m^-3,1592014358,1595002203,ATLANTIS_NEUS,25,1818,1281,0.429965198,6.151943207,0.782397747,0.925914426,0.836730569,0.556082957,1281,0.423280954,6.113242149,0.758356214,0.905839108,0.817992827,0.54698804,,
M_199710-OCCCI-V4_2-L3B4-CHLOR_A-OCI-STATS,L3B4,OCCCI,CHLOR_A,OCI,M_199710,M,STATS,mg m^-3,1592014358,1595002203,ATLANTIS_NEUS,20,511,511,0.61536628,1.378107548,0.829339027,0.843077808,0.837342418,0.102603746,511,0.585668981,1.320946336,0.784534693,0.800211619,0.794763665,0.097449899,,
M_199710-OCCCI-V4_2-L3B4-CHLOR_A-OCI-STATS,L3B4,OCCCI,CHLOR_A,OCI,M_199710,M,STATS,mg m^-3,1592014358,1595002203,ATLANTIS_NEUS,21,314,314,0.452294737,1.043817878,0.707406521,0.695607371,0.686385077,0.1127551,314,0.448740989,0.973895848,0.69100225,0.675287777,0.667166041,0.103582789,,
M_199710-OCCCI-V4_2-L3B4-CHLOR_A-OCI-STATS,L3B4,OCCCI,CHLOR_A,OCI,M_199710,M,STATS,mg m^-3,1592014358,1595002203,ATLANTIS_NEUS,13,734,734,0.895032525,1.953249574,1.487032175,1.468145253,1.45216889,0.210502316,734,0.866912484,1.895385265,1.435562134,1.41604435,1.399259351,0.211998582,,
M_199710-OCCCI-V4_2-L3B4-CHLOR_A-OCI-STATS,L3B4,OCCCI,CHLOR_A,OCI,M_199710,M,STATS,mg m^-3,1592014358,1595002203,ATLANTIS_NEUS,14,669,669,0.318498611,1.889825106,0.694157004,0.707364794,0.666337041,0.243280728,669,0.315446854,1.521083117,0.650549233,0.665656524,0.628864612,0.224082178,,
M_199710-OCCCI-V4_2-L3B4-CHLOR_A-OCI-STATS,L3B4,OCCCI,CHLOR_A,OCI,M_199710,M,STATS,mg m^-3,1592014358,1595002203,ATLANTIS_NEUS,11,804,804,0.499983996,1.459587574,0.66925621,0.706621235,0.694215009,0.145051299,804,0.476507574,1.425907016,0.635145128,0.668235974,0.656947545,0.134561951,,
M_199710-OCCCI-V4_2-L3B4-CHLOR_A-OCI-STATS,L3B4,OCCCI,CHLOR_A,OCI,M_199710,M,STATS,mg m^-3,1592014358,1595002203,ATLANTIS_NEUS,10,598,567,0.515078545,3.966850996,1.090636134,1.2174085,1.162699153,0.418116197,567,0.515078545,3.82034421,1.037221193,1.151474654,1.102507347,0.385033245,,
M_199710-OCCCI-V4_2-L3B4-CHLOR_A-OCI-STATS,L3B4,OCCCI,CHLOR_A,OCI,M_199710,M,STATS,mg m^-3,1592014358,1595002203,ATLANTIS_NEUS,12,252,252,0.642224312,1.77980113,1.166499138,1.164292984,1.132879136,0.268961704,252,0.598884702,1.749972701,1.103703022,1.103190306,1.071057768,0.266309821,,
M_199710-OCCCI-V4_2-L3B4-CHLOR_A-OCI-STATS,L3B4,OCCCI,CHLOR_A,OCI,M_199710,M,STATS,mg m^-3,1592014358,1595002203,ATLANTIS_NEUS,17,295,239,0.47199291,3.210742474,1.581540585,1.68222403,1.639566155,0.398005915,239,0.47199291,3.210742474,1.50699091,1.613531903,1.568807472,0.405111737,,
M_199710-OCCCI-V4_2-L3B4-CHLOR_A-OCI-STATS,L3B4,OCCCI,CHLOR_A,OCI,M_199710,M,STATS,mg m^-3,1592014358,1595002203,ATLANTIS_NEUS,18,307,240,0.882152736,3.291928768,1.304027081,1.541489234,1.449385695,0.576148603,240,0.877282977,3.227912664,1.267796993,1.498423967,1.411212363,0.556930629,,
M_199710-OCCCI-V4_2-L3B4-CHLOR_A-OCI-STATS,L3B4,OCCCI,CHLOR_A,OCI,M_199710,M,STATS,mg m^-3,1592014358,1595002203,ATLANTIS_NEUS,24,24,4,1.368817568,2.502125263,1.752294421,1.824316144,1.78035275,0.481206128,4,1.368817568,2.455718279,1.745502234,1.811016351,1.770319961,0.459796489,,
M_199710-OCCCI-V4_2-L3B4-CHLOR_A-OCI-STATS,L3B4,OCCCI,CHLOR_A,OCI,M_199710,M,STATS,mg m^-3,1592014358,1595002203,ATLANTIS_NEUS,15,482,482,0.377072603,1.878400803,0.783398092,0.862534848,0.802833003,0.33133522,482,0.372916251,1.704179764,0.743518531,0.823222842,0.766706559,0.314496103,,
M_199710-OCCCI-V4_2-L3B4-CHLOR_A-OCI-STATS,L3B4,OCCCI,CHLOR_A,OCI,M_199710,M,STATS,mg m^-3,1592014358,1595002203,ATLANTIS_NEUS,16,581,581,0.635689676,1.87541759,1.085071325,1.112435511,1.07542135,0.286290427,581,0.591610014,1.701823235,1.027358532,1.043689775,1.011651904,0.257413189,,
M_199711-OCCCI-L3B4-MICRO-BREWINSST_NES-STATS,L3B4,OCCCI,MICRO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594991938,1595002203,ATLANTIS_NEUS,2,1516,1516,0.151153237,0.857871294,0.332196593,0.349595588,0.336841098,0.099913433,1516,0.12633425,0.730644643,0.314232618,0.330441942,0.318446167,0.092872978,,
M_199711-OCCCI-L3B4-MICRO-BREWINSST_NES-STATS,L3B4,OCCCI,MICRO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594991938,1595002203,ATLANTIS_NEUS,3,772,772,0.050780348,0.312440097,0.194122389,0.193984904,0.187146611,0.047737022,772,0.050432008,0.295369357,0.178295106,0.177918699,0.171906785,0.043271798,,
M_199711-OCCCI-L3B4-MICRO-BREWINSST_NES-STATS,L3B4,OCCCI,MICRO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594991938,1595002203,ATLANTIS_NEUS,0,673,455,0.045195807,19.05014229,0.848281741,1.718099193,0.742652982,2.222758954,455,0.045084286,18.78654671,0.731140435,1.607161559,0.662034229,2.151760215,,
M_199711-OCCCI-L3B4-MICRO-BREWINSST_NES-STATS,L3B4,OCCCI,MICRO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594991938,1595002203,ATLANTIS_NEUS,1,684,678,0.295407504,4.035964489,0.69534415,0.851157378,0.76055046,0.465589871,678,0.285060316,4.035964489,0.641938448,0.797145409,0.710566737,0.440612459,,
M_199711-OCCCI-L3B4-MICRO-BREWINSST_NES-STATS,L3B4,OCCCI,MICRO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594991938,1595002203,ATLANTIS_NEUS,7,566,540,0.315835953,4.524768829,0.76552844,0.838973262,0.770124989,0.377597523,540,0.301912874,3.677328348,0.751279652,0.804968033,0.741791933,0.346121596,,
M_199711-OCCCI-L3B4-MICRO-BREWINSST_NES-STATS,L3B4,OCCCI,MICRO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594991938,1595002203,ATLANTIS_NEUS,6,947,947,0.063182808,1.603018045,0.259661853,0.272352215,0.243205188,0.131243449,947,0.063094385,0.777443349,0.244483232,0.252763776,0.22601508,0.116026009,,
M_199711-OCCCI-L3B4-MICRO-BREWINSST_NES-STATS,L3B4,OCCCI,MICRO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594991938,1595002203,ATLANTIS_NEUS,4,210,189,0.41163069,11.06204796,0.859169304,1.198486325,0.936355743,1.591404637,189,0.403338999,11.06204796,0.817045093,1.140447976,0.876715793,1.566176759,,
M_199711-OCCCI-L3B4-MICRO-BREWINSST_NES-STATS,L3B4,OCCCI,MICRO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594991938,1595002203,ATLANTIS_NEUS,5,562,555,0.053285964,0.80514276,0.25932464,0.283668368,0.234990322,0.165107911,555,0.04983836,0.766244948,0.244135261,0.256333001,0.217103292,0.140612647,,
M_199711-OCCCI-L3B4-MICRO-BREWINSST_NES-STATS,L3B4,OCCCI,MICRO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594991938,1595002203,ATLANTIS_NEUS,26,865,857,0.088723816,0.459283412,0.2025038,0.205584076,0.201323123,0.042478023,857,0.088723816,0.446849704,0.196316347,0.198678113,0.194800437,0.038676802,,
M_199711-OCCCI-L3B4-MICRO-BREWINSST_NES-STATS,L3B4,OCCCI,MICRO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594991938,1595002203,ATLANTIS_NEUS,27,1356,1330,0.022457695,0.804160297,0.152070388,0.163218622,0.152702969,0.061304582,1330,0.022457693,0.441466689,0.14705576,0.15649603,0.14761417,0.053507651,,
M_199711-OCCCI-L3B4-MICRO-BREWINSST_NES-STATS,L3B4,OCCCI,MICRO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594991938,1595002203,ATLANTIS_NEUS,28,2006,1934,0.040488161,0.80067718,0.11611715,0.139289894,0.122013163,0.084760258,1934,0.028916027,0.72796905,0.110972859,0.129341076,0.115321302,0.074645407,,
M_199711-OCCCI-L3B4-MICRO-BREWINSST_NES-STATS,L3B4,OCCCI,MICRO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594991938,1595002203,ATLANTIS_NEUS,8,331,330,0.278792799,1.389655828,0.527475357,0.596233751,0.555389131,0.238110221,330,0.25528875,1.228357196,0.505566716,0.56999012,0.532342082,0.220482472,,
M_199711-OCCCI-L3B4-MICRO-BREWINSST_NES-STATS,L3B4,OCCCI,MICRO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594991938,1595002203,ATLANTIS_NEUS,29,1501,1480,0.039044797,0.286756843,0.093334779,0.105068715,0.098931484,0.03944801,1480,0.038805872,0.272121727,0.090481609,0.097756812,0.093579128,0.03048918,,
M_199711-OCCCI-L3B4-MICRO-BREWINSST_NES-STATS,L3B4,OCCCI,MICRO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594991938,1595002203,ATLANTIS_NEUS,9,856,856,0.145828053,1.680495381,0.43007946,0.483815421,0.446817521,0.201778663,856,0.109614134,1.612512827,0.418190241,0.46413057,0.425335616,0.197262848,,
M_199711-OCCCI-L3B4-MICRO-BREWINSST_NES-STATS,L3B4,OCCCI,MICRO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594991938,1595002203,ATLANTIS_NEUS,22,888,888,0.150596932,0.63342768,0.240361974,0.248452122,0.243105689,0.057291082,888,0.142699152,0.620886683,0.232244432,0.239890767,0.234306042,0.057500901,,
M_199711-OCCCI-L3B4-MICRO-BREWINSST_NES-STATS,L3B4,OCCCI,MICRO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594991938,1595002203,ATLANTIS_NEUS,19,892,892,0.178848222,0.90848273,0.299260706,0.304263254,0.298197875,0.064130209,892,0.170076713,0.514339745,0.283587873,0.289277216,0.283441711,0.059553161,,
M_199711-OCCCI-L3B4-MICRO-BREWINSST_NES-STATS,L3B4,OCCCI,MICRO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594991938,1595002203,ATLANTIS_NEUS,23,20,16,0.950572431,1.561461926,1.107331157,1.1387305,1.130867063,0.145964431,16,0.930779815,1.507658124,1.080877423,1.107169852,1.100943847,0.128482179,,
M_199711-OCCCI-L3B4-MICRO-BREWINSST_NES-STATS,L3B4,OCCCI,MICRO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594991938,1595002203,ATLANTIS_NEUS,25,1818,1304,0.156083554,6.108429909,0.304412752,0.574373159,0.403301878,0.713168812,1304,0.131133333,6.103524208,0.29281354,0.558800708,0.38933356,0.70506565,,
M_199711-OCCCI-L3B4-MICRO-BREWINSST_NES-STATS,L3B4,OCCCI,MICRO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594991938,1595002203,ATLANTIS_NEUS,20,511,511,0.248623967,0.919973671,0.423818737,0.442460826,0.431602032,0.104448225,511,0.190744147,0.882303655,0.396039516,0.413154524,0.401411178,0.104493028,,
M_199711-OCCCI-L3B4-MICRO-BREWINSST_NES-STATS,L3B4,OCCCI,MICRO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594991938,1595002203,ATLANTIS_NEUS,21,314,314,0.147576332,0.636012197,0.292374879,0.299801149,0.282754199,0.105863361,314,0.121118888,0.621749163,0.273394853,0.284299837,0.268800902,0.097577375,,
M_199711-OCCCI-L3B4-MICRO-BREWINSST_NES-STATS,L3B4,OCCCI,MICRO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594991938,1595002203,ATLANTIS_NEUS,13,734,734,0.281030357,1.57388258,0.623523533,0.644529804,0.625340152,0.168647129,734,0.258774191,1.57388258,0.613134801,0.629360946,0.609446478,0.169155839,,
M_199711-OCCCI-L3B4-MICRO-BREWINSST_NES-STATS,L3B4,OCCCI,MICRO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594991938,1595002203,ATLANTIS_NEUS,14,669,669,0.154303908,2.95179534,0.461892128,0.481289415,0.440662109,0.216004089,669,0.145143002,1.789459825,0.414081633,0.443222855,0.398255602,0.205782561,,
M_199711-OCCCI-L3B4-MICRO-BREWINSST_NES-STATS,L3B4,OCCCI,MICRO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594991938,1595002203,ATLANTIS_NEUS,11,804,804,0.254106104,0.797270238,0.356896579,0.364777959,0.360260033,0.059701288,804,0.198792636,0.596613884,0.336024314,0.344694598,0.339890924,0.059603687,,
M_199711-OCCCI-L3B4-MICRO-BREWINSST_NES-STATS,L3B4,OCCCI,MICRO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594991938,1595002203,ATLANTIS_NEUS,10,598,564,0.273769349,3.211945057,0.48529017,0.577038717,0.513971686,0.378491846,564,0.259751856,3.097958326,0.472123653,0.553615131,0.494031262,0.357537183,,
M_199711-OCCCI-L3B4-MICRO-BREWINSST_NES-STATS,L3B4,OCCCI,MICRO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594991938,1595002203,ATLANTIS_NEUS,12,252,252,0.250597119,0.882303655,0.397110462,0.413345359,0.402741892,0.100791245,252,0.237574503,0.882303655,0.382684231,0.403409228,0.392936918,0.099883846,,
M_199711-OCCCI-L3B4-MICRO-BREWINSST_NES-STATS,L3B4,OCCCI,MICRO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594991938,1595002203,ATLANTIS_NEUS,17,295,239,0.277995467,2.720756531,0.572912037,0.696105856,0.610984831,0.418086744,239,0.262082011,2.720656872,0.537437737,0.665898378,0.579730243,0.418079198,,
M_199711-OCCCI-L3B4-MICRO-BREWINSST_NES-STATS,L3B4,OCCCI,MICRO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594991938,1595002203,ATLANTIS_NEUS,18,307,240,0.246367425,2.792673826,0.606688142,0.688964565,0.591332045,0.439843834,240,0.238301009,2.631961107,0.570109785,0.634797234,0.555598445,0.378344489,,
M_199711-OCCCI-L3B4-MICRO-BREWINSST_NES-STATS,L3B4,OCCCI,MICRO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594991938,1595002203,ATLANTIS_NEUS,24,24,7,0.626646638,0.988254547,0.829818785,0.801174564,0.791265137,0.133405686,7,0.618348241,0.891474187,0.79435885,0.759074015,0.751755454,0.11265487,,
M_199711-OCCCI-L3B4-MICRO-BREWINSST_NES-STATS,L3B4,OCCCI,MICRO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594991938,1595002203,ATLANTIS_NEUS,15,482,482,0.171746895,1.471216917,0.410157293,0.449730581,0.410172547,0.19761849,482,0.16032353,0.990520597,0.389006793,0.420994363,0.385681009,0.177237265,,
M_199711-OCCCI-L3B4-MICRO-BREWINSST_NES-STATS,L3B4,OCCCI,MICRO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594991938,1595002203,ATLANTIS_NEUS,16,581,581,0.221136391,0.587821484,0.308792055,0.319775204,0.31652912,0.048054741,581,0.203674659,0.536880314,0.295103967,0.305137806,0.301882377,0.046749307,,
M_199711-OCCCI-L3B4-NANO-BREWINSST_NES-STATS,L3B4,OCCCI,NANO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594993362,1595002203,ATLANTIS_NEUS,2,1516,1516,0.247451246,0.70872283,0.4115282,0.417723833,0.412395841,0.06796616,1516,0.221423864,0.688665986,0.40028131,0.408198407,0.40260598,0.068672469,,
M_199711-OCCCI-L3B4-NANO-BREWINSST_NES-STATS,L3B4,OCCCI,NANO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594993362,1595002203,ATLANTIS_NEUS,3,772,772,0.115478858,0.416766018,0.297652274,0.294097596,0.288444971,0.054158096,772,0.114334844,0.401810855,0.28338936,0.278832139,0.273551649,0.051450792,,
M_199711-OCCCI-L3B4-NANO-BREWINSST_NES-STATS,L3B4,OCCCI,NANO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594993362,1595002203,ATLANTIS_NEUS,0,673,455,0.060317609,1.546875119,0.710610688,0.718224994,0.545137066,0.424657506,455,0.060035013,1.546875119,0.662566066,0.694196904,0.51288777,0.433275831,,
M_199711-OCCCI-L3B4-NANO-BREWINSST_NES-STATS,L3B4,OCCCI,NANO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594993362,1595002203,ATLANTIS_NEUS,1,684,678,0.404609501,1.162709355,0.596613824,0.640931482,0.623203647,0.158903305,678,0.376522124,1.159332037,0.583931565,0.63034435,0.612784746,0.157404995,,
M_199711-OCCCI-L3B4-NANO-BREWINSST_NES-STATS,L3B4,OCCCI,NANO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594993362,1595002203,ATLANTIS_NEUS,7,566,540,0.287207574,0.712289751,0.496641427,0.494274889,0.489243273,0.069753781,540,0.287207603,0.712289751,0.493109554,0.489618272,0.48454875,0.069576943,,
M_199711-OCCCI-L3B4-NANO-BREWINSST_NES-STATS,L3B4,OCCCI,NANO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594993362,1595002203,ATLANTIS_NEUS,6,947,947,0.144105524,0.541614413,0.314065248,0.310795585,0.300841006,0.076595249,947,0.143080816,0.539848685,0.30821532,0.304308336,0.294172539,0.076572293,,
M_199711-OCCCI-L3B4-NANO-BREWINSST_NES-STATS,L3B4,OCCCI,NANO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594993362,1595002203,ATLANTIS_NEUS,4,210,189,0.329755962,0.9247545,0.540512383,0.550731757,0.542103793,0.100403911,189,0.329691499,0.918777108,0.539032757,0.544400942,0.535555028,0.100891769,,
M_199711-OCCCI-L3B4-NANO-BREWINSST_NES-STATS,L3B4,OCCCI,NANO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594993362,1595002203,ATLANTIS_NEUS,5,562,555,0.116045371,0.58719641,0.31228745,0.307000082,0.291756144,0.093125199,555,0.112372987,0.574625671,0.305704623,0.300631664,0.285887083,0.090827253,,
M_199711-OCCCI-L3B4-NANO-BREWINSST_NES-STATS,L3B4,OCCCI,NANO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594993362,1595002203,ATLANTIS_NEUS,26,865,857,0.124584205,0.324212223,0.203524113,0.205819422,0.204774073,0.020901213,857,0.124584205,0.324212223,0.201508448,0.203742697,0.2026698,0.020964183,,
M_199711-OCCCI-L3B4-NANO-BREWINSST_NES-STATS,L3B4,OCCCI,NANO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594993362,1595002203,ATLANTIS_NEUS,27,1356,1330,0.052148961,0.485475183,0.206290886,0.211222523,0.206263825,0.047353602,1330,0.052148964,0.378533095,0.202750996,0.206855325,0.202619691,0.042232879,,
M_199711-OCCCI-L3B4-NANO-BREWINSST_NES-STATS,L3B4,OCCCI,NANO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594993362,1595002203,ATLANTIS_NEUS,28,2006,1934,0.050245091,0.689167976,0.197197571,0.215967155,0.199325559,0.091375299,1934,0.050245095,0.688705206,0.189310193,0.206366643,0.191362814,0.085730445,,
M_199711-OCCCI-L3B4-NANO-BREWINSST_NES-STATS,L3B4,OCCCI,NANO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594993362,1595002203,ATLANTIS_NEUS,8,331,330,0.241340429,0.491181076,0.324299097,0.337970016,0.333811401,0.05504188,330,0.234038025,0.487589121,0.319490105,0.33421226,0.329983839,0.055097898,,
M_199711-OCCCI-L3B4-NANO-BREWINSST_NES-STATS,L3B4,OCCCI,NANO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594993362,1595002203,ATLANTIS_NEUS,29,1501,1480,0.049142431,0.401544511,0.155912101,0.17085422,0.162659729,0.054961522,1480,0.04852318,0.401544511,0.152348563,0.162325219,0.155802674,0.04715457,,
M_199711-OCCCI-L3B4-NANO-BREWINSST_NES-STATS,L3B4,OCCCI,NANO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594993362,1595002203,ATLANTIS_NEUS,9,856,856,0.208083868,0.657648623,0.368863016,0.37791899,0.371608084,0.070208358,856,0.188428208,0.654813945,0.364111573,0.371963094,0.364974565,0.072743081,,
M_199711-OCCCI-L3B4-NANO-BREWINSST_NES-STATS,L3B4,OCCCI,NANO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594993362,1595002203,ATLANTIS_NEUS,22,888,888,0.171810448,0.319901854,0.213375077,0.216994373,0.216003125,0.021541516,888,0.164644465,0.317636847,0.210987225,0.214453615,0.2133936,0.0221303,,
M_199711-OCCCI-L3B4-NANO-BREWINSST_NES-STATS,L3B4,OCCCI,NANO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594993362,1595002203,ATLANTIS_NEUS,19,892,892,0.189884916,0.331482768,0.241052896,0.243425794,0.242175425,0.024887034,892,0.183291569,0.329556763,0.238260701,0.240432142,0.239083029,0.025661948,,
M_199711-OCCCI-L3B4-NANO-BREWINSST_NES-STATS,L3B4,OCCCI,NANO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594993362,1595002203,ATLANTIS_NEUS,23,20,16,0.387330949,0.591283023,0.483266503,0.494723815,0.490071847,0.069715667,16,0.384538889,0.586828411,0.479267508,0.490724536,0.486083732,0.069320292,,
M_199711-OCCCI-L3B4-NANO-BREWINSST_NES-STATS,L3B4,OCCCI,NANO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594993362,1595002203,ATLANTIS_NEUS,25,1818,1304,0.171890333,0.516637444,0.243421853,0.27505688,0.265611395,0.077253234,1304,0.162482992,0.515776217,0.241897509,0.273016594,0.26334657,0.0778486,,
M_199711-OCCCI-L3B4-NANO-BREWINSST_NES-STATS,L3B4,OCCCI,NANO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594993362,1595002203,ATLANTIS_NEUS,20,511,511,0.214241713,0.517519534,0.298333049,0.30220092,0.300025788,0.037484995,511,0.17847921,0.517519534,0.292612314,0.295582096,0.293075225,0.039473742,,
